anchor_type,d_src,d_dst,d_aligned,residual_m,a,b
weld,5954.636808,5914.4245439999995,5943.907046120281,10.729761879719263,1.0004704050591884,26.700326892595946
weld,5966.831856000001,5926.613496000001,5956.101731864969,10.730124135031474,1.0004704050591884,26.700326892595946
weld,5979.036048,5938.805496000001,5968.299467043451,10.736580956549005,1.0004704050591884,26.700326892595946
weld,5991.225,5951.003592000001,5980.503301089521,10.721698910479063,1.0004704050591884,26.700326892595946
weld,6003.413952000001,5963.16816,5992.67359136385,10.740360636150399,1.0004704050591884,26.700326892595946
weld,6015.609,5975.372352000001,6004.883524277512,10.725475722488227,1.0004704050591884,26.700326892595946
weld,6027.801,5987.576544,6017.09345719117,10.707542808830112,1.0004704050591884,26.700326892595946
weld,6040.0051920000005,5999.765496,6029.288142935858,10.717049064142884,1.0004704050591884,26.700326892595946
weld,6052.212432,6011.957496,6041.485878114339,10.726553885660906,1.0004704050591884,26.700326892595946
weld,6064.419672,6024.1434,6053.6775144252315,10.742157574768498,1.0004704050591884,26.700326892595946
weld,6076.593384000001,6036.307968,6065.8478046995615,10.745579300439204,1.0004704050591884,26.700326892595946
weld,6088.77624,6048.509112,6078.054688179427,10.72155182057304,1.0004704050591884,26.700326892595946
weld,6100.956048,6060.695016,6090.246324490319,10.70972350968077,1.0004704050591884,26.700326892595946
weld,6113.132808,6072.905304,6102.462356271569,10.670451728431544,1.0004704050591884,26.700326892595946
weld,6125.327856000001,6085.075968,6114.638745413488,10.68911058651247,1.0004704050591884,26.700326892595946
weld,6137.507664000001,6097.23444,6126.80293682023,10.704727179770998,1.0004704050591884,26.700326892595946
weld,6149.705760000001,6109.435584000001,6139.009820300095,10.695939699905466,1.0004704050591884,26.700326892595946
weld,6161.894712,6121.627584000001,6151.207555478577,10.687156521423276,1.0004704050591884,26.700326892595946
weld,6174.080616,6133.837872,6163.423587259826,10.65702874017461,1.0004704050591884,26.700326892595946
weld,6186.272616,6146.087784000001,6175.679261680406,10.593354319594255,1.0004704050591884,26.700326892595946
weld,6198.467664000001,6158.325504,6187.922738365806,10.544925634194442,1.0004704050591884,26.700326892595946
weld,6210.665760000001,6170.532744,6200.1357207132605,10.530039286740248,1.0004704050591884,26.700326892595946
weld,6222.440184000001,6182.706456000001,6212.315159288975,10.125024711025617,1.0004704050591884,26.700326892595946
weld,6234.632184000001,6194.919792000001,6224.534240504019,10.09794349598178,1.0004704050591884,26.700326892595946
weld,6246.818088000001,6207.148368,6236.768568888036,10.04951911196531,1.0004704050591884,26.700326892595946
weld,6259.02228,6219.4104720000005,6249.036441043794,9.985838956205953,1.0004704050591884,26.700326892595946
